id,tenant_id,class_id,group_id,full_name,sex,birth_date,cpf,phone,email,mother_name,father_name,photo_url,notes,sport_modality,weekly_frequency,practice_time_months,has_disability,disability_type,medical_notes,is_active,created_at,updated_at,demo_data,rg,guardian_name,guardian_relationship,guardian_phone,guardian_email,address_zip,address_street,address_number,address_complement,address_neighborhood,address_city,address_state,portal_enabled,portal_token,portal_token_created_at,portal_last_access,portal_views,portal_slug
ab6a9b2f-5b4a-42f5-8d74-42bb44a8f4a0,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,João Nascimento Nascimento,male,2015-11-11,966.442.678-34,(26) 95458-1446,joao.nascimento18@demo.aluno.com,Cristina Nascimento Nascimento,Marcos Nascimento Nascimento,,,Vôlei,4,52,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,58.898.354-8,Cristina Nascimento Nascimento,Mãe,(48) 97494-0502,resp.0118@demo.aluno.com,02006-838,Av. Getúlio Vargas,715,,Moema,Osasco,SP,f,,,,0,
ac5f71e6-2627-4e3a-a523-0b4bd4469311,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Vitor Oliveira Rodrigues,male,2015-09-03,203.361.099-47,(33) 95589-1543,vitor.oliveira19@demo.aluno.com,Juliana Oliveira Rodrigues,André Oliveira Rodrigues,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,89.109.857-9,Juliana Oliveira Rodrigues,Mãe,(59) 97727-0591,resp.0119@demo.aluno.com,02023-879,Av. Beira-Mar,738,,Santa Cecília,Uberlândia,MG,f,,,,0,
ad40b001-86e9-4a8f-83b8-d82eaddd6407,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,78c15c34-48c6-4064-94eb-9711e4a67c25,Julia Santos Ramos,female,2013-10-22,440.280.520-60,(40) 95720-1640,julia.santos20@demo.aluno.com,Maria Santos Ramos,José Santos Ramos,,,Handebol,2,6,f,,Histórico de rinite alérgica — sem restrição para atividade física.,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,20.320.360-0,Maria Santos Ramos,Pai,(70) 97960-0680,resp.0120@demo.aluno.com,02040-920,Rua das Acácias,761,Apto 121,Centro,Guarulhos,SP,f,,,,0,
ad603bdf-b9af-4f86-b83f-ee133b597565,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,Beatriz Costa Martins,female,2013-02-14,677.199.941-73,(47) 95851-1737,beatriz.costa21@demo.aluno.com,Sandra Costa Martins,Marcos Costa Martins,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,51.531.863-1,Sandra Costa Martins,Mãe,(81) 98193-0769,resp.0121@demo.aluno.com,02057-961,Rua XV de Novembro,784,,Mooca,Contagem,MG,f,,,,0,
adfee1f5-1aa8-4419-806b-3227f802780f,07cc7290-5d3f-421b-a514-b21d6a683494,014c1331-0acd-4e6a-b880-df8da0af4fea,d8e90835-f967-49b7-8f4e-e5393a34174d,Lucas Silva Silva,male,2012-01-07,914.118.362-86,(54) 95982-1834,lucas.silva22@demo.aluno.com,Mônica Silva Silva,André Silva Silva,,,Natação,4,20,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,82.742.366-2,Mônica Silva Silva,Mãe,(92) 98426-0858,resp.0122@demo.aluno.com,02074-002,Rua das Palmeiras,807,,Pinheiros,Santo André,SP,f,,,,0,
ae236b17-1da2-4e53-8fcb-7d27aff8e779,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,Helena Dias Souza,female,2013-08-14,151.037.783-99,(61) 96113-1931,helena.dias23@demo.aluno.com,Cristina Dias Souza,José Dias Souza,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,13.953.869-3,Cristina Dias Souza,Mãe,(13) 98659-0947,resp.0123@demo.aluno.com,02091-043,Av. Paulista,830,,Boa Vista,Belo Horizonte,MG,f,,,,0,
af264bfe-04dd-4c58-987f-4ef90f892c05,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Mariana Cardoso Moreira,female,2014-12-12,388.956.204-12,(68) 96244-2028,mariana.cardoso24@demo.aluno.com,Juliana Cardoso Moreira,Marcos Cardoso Moreira,,,Judô,2,34,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,44.164.372-4,Juliana Cardoso Moreira,Mãe,(24) 98892-1036,resp.0124@demo.aluno.com,02108-084,Av. Independência,853,Apto 125,Sumaré,Campinas,SP,f,,,,0,
b02771c8-a876-48e7-8425-dc036fb8dac5,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Helena Dias Souza,female,2010-08-08,625.875.625-25,(75) 96375-2125,helena.dias25@demo.aluno.com,Maria Dias Souza,André Dias Souza,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,75.375.875-5,Maria Dias Souza,Pai,(35) 99125-1125,resp.0125@demo.aluno.com,02125-125,Rua São João,876,,Tatuapé,São Bernardo,SP,f,,,,0,
b1b574a8-4c19-4c0e-8d65-594d119c756b,07cc7290-5d3f-421b-a514-b21d6a683494,df7d4151-8c32-4eea-bca8-7df20787ab0a,3a152c3d-909d-4c67-89ff-1a674a3196dc,Caio Ferreira Teixeira,male,2009-07-10,862.794.046-38,(82) 96506-2222,caio.ferreira26@demo.aluno.com,Sandra Ferreira Teixeira,José Ferreira Teixeira,,,Futsal,4,48,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,06.586.378-6,Sandra Ferreira Teixeira,Mãe,(46) 99358-1214,resp.0126@demo.aluno.com,02142-166,Rua Sete de Setembro,899,,Liberdade,São Paulo,SP,f,,,,0,
b259bead-313e-423f-aaa4-614561e9ada9,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Gustavo Pinto Araújo,male,2010-09-09,099.713.467-51,(89) 96637-2319,gustavo.pinto27@demo.aluno.com,Mônica Pinto Araújo,Marcos Pinto Araújo,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,37.797.881-7,Mônica Pinto Araújo,Mãe,(57) 99591-1303,resp.0127@demo.aluno.com,02159-207,Rua dos Andradas,922,,Vila Mariana,Osasco,SP,f,,,,0,
b3e0cca2-6925-4fb8-a3c0-ba772f785192,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Rafael Reis Cavalcanti,male,2011-11-08,336.632.888-64,(96) 96768-2416,rafael.reis28@demo.aluno.com,Cristina Reis Cavalcanti,André Reis Cavalcanti,,,Basquete,2,62,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,68.008.384-8,Cristina Reis Cavalcanti,Mãe,(68) 99824-1392,resp.0128@demo.aluno.com,02176-248,Av. Santos Dumont,945,Apto 129,Perdizes,Uberlândia,MG,f,,,,0,
b690438c-a8bd-435b-af07-5f88723d1b84,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Helena Dias Souza,female,2010-08-26,573.551.309-77,(13) 96899-2513,helena.dias29@demo.aluno.com,Juliana Dias Souza,José Dias Souza,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,99.219.887-9,Juliana Dias Souza,Mãe,(79) 90057-1481,resp.0129@demo.aluno.com,02193-289,Av. Brasil,968,,Vila Nova,Guarulhos,SP,f,,,,0,
b742340b-6969-4b4e-8c2f-5e7dbe2a641e,07cc7290-5d3f-421b-a514-b21d6a683494,014c1331-0acd-4e6a-b880-df8da0af4fea,a9c30b1c-70a8-4bab-a6cb-fbed65d54c20,Bianca Ramos Santos,female,2011-04-25,810.470.730-90,(20) 97030-2610,bianca.ramos30@demo.aluno.com,Maria Ramos Santos,Marcos Ramos Santos,,,Atletismo,4,16,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,30.430.390-0,Maria Ramos Santos,Pai,(90) 90290-1570,resp.0130@demo.aluno.com,02210-330,Rua Marechal Deodoro,991,,Bela Vista,Contagem,MG,f,,,,0,
b742e3cc-188d-4833-90d8-bf5e29339991,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Mariane Moreira Cardoso,female,2014-12-12,047.389.151-03,(27) 97161-2707,mariane.moreira31@demo.aluno.com,Sandra Moreira Cardoso,André Moreira Cardoso,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,61.641.893-1,Sandra Moreira Cardoso,Mãe,(11) 90523-1659,resp.0131@demo.aluno.com,02227-371,Rua Barão do Rio Branco,1014,,Jardim América,Santo André,SP,f,,,,0,
0820c748-d8fa-4b04-9680-3d878ba0182f,82728988-d739-4851-8718-cb574126d861,2fa6150f-347f-4b8a-8176-7e2e33efdf49,,Julia Cordeiro de Faria,female,2013-03-04,,,,,,,,,,,f,,,t,2026-06-22 12:40:15.71399+00,2026-08-03 14:13:21.393979+00,f,,Renato,,,,,,,,,,,t,b9bfad89d7d64b2fa3d661a1b82102df2aef03b98345486188878c3276bf03b0,2026-08-03 14:13:12.649182+00,2026-08-03 14:13:21.393979+00,1,julia-cordeiro-de-faria-f1fd
b7aa253e-694d-4acb-99d4-834fad50c6cb,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,Theo Cavalcanti Reis,male,2014-11-05,284.308.572-16,(34) 97292-2804,theo.cavalcanti32@demo.aluno.com,Mônica Cavalcanti Reis,José Cavalcanti Reis,,,Futebol,2,30,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,92.852.396-2,Mônica Cavalcanti Reis,Mãe,(22) 90756-1748,resp.0132@demo.aluno.com,02244-412,Rua das Flores,1037,Apto 133,Higienópolis,Belo Horizonte,MG,f,,,,0,
b7c9f126-a913-4535-8952-17e3fa2cdd25,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,João Nascimento Nascimento,male,2015-05-20,521.227.993-29,(41) 97423-2901,joao.nascimento33@demo.aluno.com,Cristina Nascimento Nascimento,Marcos Nascimento Nascimento,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,23.063.899-3,Cristina Nascimento Nascimento,Mãe,(33) 90989-1837,resp.0133@demo.aluno.com,02261-453,Av. Atlântica,1060,,Moema,Campinas,SP,f,,,,0,
b8f26dce-e597-463a-b9f2-fa51bb99a16a,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,d8e90835-f967-49b7-8f4e-e5393a34174d,Lucas Silva Silva,male,2014-01-13,758.146.414-42,(48) 97554-2998,lucas.silva34@demo.aluno.com,Juliana Silva Silva,André Silva Silva,,,Ginástica,4,44,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,54.274.402-4,Juliana Silva Silva,Mãe,(44) 91222-1926,resp.0134@demo.aluno.com,02278-494,Av. Pres. Vargas,1083,,Santa Cecília,São Bernardo,SP,f,,,,0,
b95fc470-5255-4e89-9717-9baa9d4cc4a8,07cc7290-5d3f-421b-a514-b21d6a683494,df7d4151-8c32-4eea-bca8-7df20787ab0a,d8e90835-f967-49b7-8f4e-e5393a34174d,Lucas Silva Silva,male,2009-07-10,995.065.835-55,(55) 97685-3095,lucas.silva35@demo.aluno.com,Maria Silva Silva,José Silva Silva,,,Futsal,5,51,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,85.485.905-5,Maria Silva Silva,Pai,(55) 91455-2015,resp.0135@demo.aluno.com,02295-535,Rua Tiradentes,1106,,Centro,São Paulo,SP,f,,,,0,
b9855ec0-f4aa-489a-90f0-9c080dbcc9a1,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Igor Mendes Mendes,male,2015-09-12,232.984.256-68,(62) 97816-3192,igor.mendes36@demo.aluno.com,Sandra Mendes Mendes,Marcos Mendes Mendes,,,Vôlei,2,58,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,16.696.408-6,Sandra Mendes Mendes,Mãe,(66) 91688-2104,resp.0136@demo.aluno.com,02312-576,Rua do Comércio,1129,Apto 137,Mooca,Osasco,SP,f,,,,0,
ba15a717-e82b-49b7-9922-9e5873abb691,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,15977e9d-3f54-4aa6-994b-df3bf60f8939,Rafaela Ribeiro Ribeiro,female,2013-04-22,469.903.677-81,(69) 97947-3289,rafaela.ribeiro37@demo.aluno.com,Mônica Ribeiro Ribeiro,André Ribeiro Ribeiro,,,Basquete,3,65,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,47.907.911-7,Mônica Ribeiro Ribeiro,Mãe,(77) 91921-2193,resp.0137@demo.aluno.com,02329-617,Rua General Câmara,1152,,Pinheiros,Uberlândia,MG,f,,,,0,
bb5788fb-8de3-4c25-8047-697e967927fb,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Miguel Rodrigues Oliveira,male,2015-03-21,706.822.098-94,(76) 98078-3386,miguel.rodrigues38@demo.aluno.com,Cristina Rodrigues Oliveira,José Rodrigues Oliveira,,,Handebol,4,12,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,78.118.414-8,Cristina Rodrigues Oliveira,Mãe,(88) 92154-2282,resp.0138@demo.aluno.com,02346-658,Av. Getúlio Vargas,1175,,Boa Vista,Guarulhos,SP,f,,,,0,
bbaaecc7-e412-4b73-a2e5-9d03893b5fa3,07cc7290-5d3f-421b-a514-b21d6a683494,df7d4151-8c32-4eea-bca8-7df20787ab0a,e9fd72e5-eef3-4421-8223-5552fae3d744,Davi Teixeira Ferreira,male,2009-07-01,943.741.519-07,(83) 98209-3483,davi.teixeira39@demo.aluno.com,Juliana Teixeira Ferreira,Marcos Teixeira Ferreira,,,Atletismo,5,19,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,09.329.917-9,Juliana Teixeira Ferreira,Mãe,(99) 92387-2371,resp.0139@demo.aluno.com,02363-699,Av. Beira-Mar,1198,,Sumaré,Contagem,MG,f,,,,0,
bc92a16c-46f3-44fc-9702-ea141dd22131,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,Murilo Pereira Barbosa,male,2015-11-02,180.660.940-20,(90) 98340-3580,murilo.pereira40@demo.aluno.com,Maria Pereira Barbosa,André Pereira Barbosa,,,Natação,2,26,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,40.540.420-0,Maria Pereira Barbosa,Pai,(20) 92620-2460,resp.0140@demo.aluno.com,02380-740,Rua das Acácias,1221,Apto 141,Tatuapé,Santo André,SP,f,,,,0,
bce757fb-60b5-4890-bf86-51b6f34af9d3,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Gustavo Pinto Araújo,male,2010-03-18,417.579.361-33,(97) 98471-3677,gustavo.pinto41@demo.aluno.com,Sandra Pinto Araújo,José Pinto Araújo,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,71.751.923-1,Sandra Pinto Araújo,Mãe,(31) 92853-2549,resp.0141@demo.aluno.com,02397-781,Rua XV de Novembro,1244,,Liberdade,Belo Horizonte,MG,f,,,,0,
bd1f8e07-2126-4347-a0c9-951bc56c5ba4,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,Rafael Reis Cavalcanti,male,2015-11-20,654.498.782-46,(14) 98602-3774,rafael.reis42@demo.aluno.com,Mônica Reis Cavalcanti,Marcos Reis Cavalcanti,,,Judô,4,40,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,02.962.426-2,Mônica Reis Cavalcanti,Mãe,(42) 93086-2638,resp.0142@demo.aluno.com,02414-822,Rua das Palmeiras,1267,,Vila Mariana,Campinas,SP,f,,,,0,
be4264b6-4b8d-4c87-8986-2086172c97c9,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Gustavo Pinto Araújo,male,2010-09-27,891.417.203-59,(21) 98733-3871,gustavo.pinto43@demo.aluno.com,Cristina Pinto Araújo,André Pinto Araújo,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,33.173.929-3,Cristina Pinto Araújo,Mãe,(53) 93319-2727,resp.0143@demo.aluno.com,02431-863,Av. Paulista,1290,,Perdizes,São Bernardo,SP,f,,,,0,
beb9980b-c42f-48a0-8d58-d6b755b74969,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Gustavo Pinto Araújo,male,2013-03-24,128.336.624-72,(28) 98864-3968,gustavo.pinto44@demo.aluno.com,Juliana Pinto Araújo,José Pinto Araújo,,,Futsal,2,54,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,64.384.432-4,Juliana Pinto Araújo,Mãe,(64) 93552-2816,resp.0144@demo.aluno.com,02448-904,Av. Independência,1313,Apto 145,Vila Nova,São Paulo,SP,f,,,,0,
c1c7d3fc-485f-41d4-b7da-32d740ebadf6,07cc7290-5d3f-421b-a514-b21d6a683494,df7d4151-8c32-4eea-bca8-7df20787ab0a,e8ede3ac-c4cb-41a1-bef1-adc3625a968f,Daniela Castro Almeida,female,2008-04-10,365.255.045-85,(35) 98995-4065,daniela.castro45@demo.aluno.com,Maria Castro Almeida,Marcos Castro Almeida,,,Vôlei,3,61,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,95.595.935-5,Maria Castro Almeida,Pai,(75) 93785-2905,resp.0145@demo.aluno.com,02465-945,Rua São João,1336,,Bela Vista,Osasco,SP,f,,,,0,
c602ab92-fcae-4dc6-bbe0-addf37b99e03,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,675b336a-7f53-4547-afca-ffa67a950b38,Samuel Rocha Gomes,male,2014-07-13,602.174.466-98,(42) 99126-4162,samuel.rocha46@demo.aluno.com,Sandra Rocha Gomes,André Rocha Gomes,,,Basquete,4,8,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,26.806.438-6,Sandra Rocha Gomes,Mãe,(86) 94018-2994,resp.0146@demo.aluno.com,02482-986,Rua Sete de Setembro,1359,,Jardim América,Uberlândia,MG,f,,,,0,
c618edb6-6bbb-44e2-90c1-685401b3cb23,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Mariana Cardoso Moreira,female,2012-06-15,839.093.887-11,(49) 99257-4259,mariana.cardoso47@demo.aluno.com,Mônica Cardoso Moreira,José Cardoso Moreira,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,57.017.941-7,Mônica Cardoso Moreira,Mãe,(97) 94251-3083,resp.0147@demo.aluno.com,02499-027,Rua dos Andradas,1382,,Higienópolis,Guarulhos,SP,f,,,,0,
c804d31c-c05d-4c2f-95be-73ff9e58d3a3,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,e915b8b1-7eee-4bb0-a9f4-ea84692f2840,Sabrina Almeida Castro,female,2013-10-04,076.012.308-24,(56) 99388-4356,sabrina.almeida48@demo.aluno.com,Cristina Almeida Castro,Marcos Almeida Castro,,,Atletismo,2,22,f,,Apto sem restrições. Avaliação cardiológica em dia.,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,88.228.444-8,Cristina Almeida Castro,Mãe,(18) 94484-3172,resp.0148@demo.aluno.com,02516-068,Av. Santos Dumont,1405,Apto 149,Moema,Contagem,MG,f,,,,0,
c864f611-95de-4ab4-9834-c3cf695131b9,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Fernanda Lima Lima,female,2014-12-21,313.931.729-37,(63) 99519-4453,fernanda.lima49@demo.aluno.com,Juliana Lima Lima,André Lima Lima,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,19.439.947-9,Juliana Lima Lima,Mãe,(29) 94717-3261,resp.0149@demo.aluno.com,02533-109,Av. Brasil,1428,,Santa Cecília,Santo André,SP,f,,,,0,
cd4d7694-1c72-4c24-ad4a-3f36d3d98c7c,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Letícia Carvalho Freitas,female,2009-06-27,550.850.150-50,(70) 99650-4550,leticia.carvalho50@demo.aluno.com,Maria Carvalho Freitas,José Carvalho Freitas,,,Futebol,4,36,t,Asma leve controlada,Histórico de rinite alérgica — sem restrição para atividade física.,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,50.650.450-0,Maria Carvalho Freitas,Pai,(40) 94950-3350,resp.0150@demo.aluno.com,02550-150,Rua Marechal Deodoro,1451,,Centro,Belo Horizonte,MG,f,,,,0,
cd601d0b-65c7-436c-ae8b-b84d3968fa93,07cc7290-5d3f-421b-a514-b21d6a683494,014c1331-0acd-4e6a-b880-df8da0af4fea,78c15c34-48c6-4064-94eb-9711e4a67c25,Julia Santos Ramos,female,2011-04-25,787.769.571-63,(77) 99781-4647,julia.santos51@demo.aluno.com,Sandra Santos Ramos,Marcos Santos Ramos,,,Judô,5,43,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,81.861.953-1,Sandra Santos Ramos,Mãe,(51) 95183-3439,resp.0151@demo.aluno.com,02567-191,Rua Barão do Rio Branco,1474,,Mooca,Campinas,SP,f,,,,0,
ce092b77-1c2c-4d48-a33e-eb88066252be,07cc7290-5d3f-421b-a514-b21d6a683494,014c1331-0acd-4e6a-b880-df8da0af4fea,3a152c3d-909d-4c67-89ff-1a674a3196dc,Caio Ferreira Teixeira,male,2012-07-25,024.688.992-76,(84) 99912-4744,caio.ferreira52@demo.aluno.com,Mônica Ferreira Teixeira,André Ferreira Teixeira,,,Ginástica,2,50,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,12.072.456-2,Mônica Ferreira Teixeira,Mãe,(62) 95416-3528,resp.0152@demo.aluno.com,02584-232,Rua das Flores,1497,Apto 153,Pinheiros,São Bernardo,SP,f,,,,0,
cf807cdf-b228-4e6b-be8f-5df355bb6a7e,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,Nicole Correia Correia,female,2013-08-14,261.607.413-89,(91) 90043-4841,nicole.correia53@demo.aluno.com,Cristina Correia Correia,José Correia Correia,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,43.283.959-3,Cristina Correia Correia,Mãe,(73) 95649-3617,resp.0153@demo.aluno.com,02601-273,Av. Atlântica,1520,,Boa Vista,São Paulo,SP,f,,,,0,
cfa6663d-c5ae-4646-8bd3-ed9305153691,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Rafael Reis Cavalcanti,male,2011-05-17,498.526.834-02,(98) 90174-4938,rafael.reis54@demo.aluno.com,Juliana Reis Cavalcanti,Marcos Reis Cavalcanti,,,Vôlei,4,64,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,74.494.462-4,Juliana Reis Cavalcanti,Mãe,(84) 95882-3706,resp.0154@demo.aluno.com,02618-314,Av. Pres. Vargas,1543,,Sumaré,Osasco,SP,f,,,,0,
cfdeeadc-06e8-4772-9b92-f8c4ffeed387,07cc7290-5d3f-421b-a514-b21d6a683494,df7d4151-8c32-4eea-bca8-7df20787ab0a,78c15c34-48c6-4064-94eb-9711e4a67c25,Julia Santos Ramos,female,2008-10-01,735.445.255-15,(15) 90305-5035,julia.santos55@demo.aluno.com,Maria Santos Ramos,André Santos Ramos,,,Basquete,5,11,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,05.705.965-5,Maria Santos Ramos,Pai,(95) 96115-3795,resp.0155@demo.aluno.com,02635-355,Rua Tiradentes,1566,,Tatuapé,Uberlândia,MG,f,,,,0,
d0b39105-e2f0-4f02-a7c2-69f8f5afc665,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Miguel Rodrigues Oliveira,male,2010-09-18,972.364.676-28,(22) 90436-5132,miguel.rodrigues56@demo.aluno.com,Sandra Rodrigues Oliveira,José Rodrigues Oliveira,,,Handebol,2,18,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,36.916.468-6,Sandra Rodrigues Oliveira,Mãe,(16) 96348-3884,resp.0156@demo.aluno.com,02652-396,Rua do Comércio,1589,Apto 157,Liberdade,Guarulhos,SP,f,,,,0,
d15c5e7b-ae98-4cf6-82c5-12aab35e33f3,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,Beatriz Costa Martins,female,2014-02-02,209.283.097-41,(29) 90567-5229,beatriz.costa57@demo.aluno.com,Mônica Costa Martins,Marcos Costa Martins,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,67.127.971-7,Mônica Costa Martins,Mãe,(27) 96581-3973,resp.0157@demo.aluno.com,02669-437,Rua General Câmara,1612,,Vila Mariana,Contagem,MG,f,,,,0,
d214b29f-23f8-433e-b320-f1c0f4a9391c,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Murilo Pereira Barbosa,male,2011-05-26,446.202.518-54,(36) 90698-5326,murilo.pereira58@demo.aluno.com,Cristina Pereira Barbosa,André Pereira Barbosa,,,Natação,4,32,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,98.338.474-8,Cristina Pereira Barbosa,Mãe,(38) 96814-4062,resp.0158@demo.aluno.com,02686-478,Av. Getúlio Vargas,1635,,Perdizes,Santo André,SP,f,,,,0,
